case_id,run_arm,gen_model,lang,contract_arm,band_config,replicate,prob_failure_passed,level_true,is_boundary,band_lo,band_hi,band_crosses_threshold,level_lo,level_hi,S_mean,S_std,S_q_high,incomplete_turn,reissued,n_numeric_tokens,n_prob_claims,prob_cited_pct,prob_drift_pp,prob_exact,err_prob,err_band,band_kind,err_level,level_said,levels_mentioned,err_ungrounded,err_ungrounded_raw,n_ungrounded_raw,ungrounded_detail,ungrounded_raw_detail,explanation,prob_claims_pct,case_kind,weather_also_failed,fixed_message_exact,fixed_message_contains,err_rule2,n_numeric_leaked,err_numeric_leak,n_fabricated,err_fabricated_risk,fabricated_detail,sem_equiv
ext-narr-p0695-es-r3,A,claude-sonnet-5,es,extended,narrow,3,0.695,HIGH,True,0.685,0.705,True,HIGH,CRITICAL,0.7811,0.02,0.814,False,False,24.0,7.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento — 14 nov 2025, 15:00 UTC

**Condiciones meteorológicas actuales (lat 5.0703, lon -75.5138):**
- Precipitación: 108.2 mm
- Humedad: 84.2%
- Temperatura: 16.6 °C
- Viento: 11.6 km/h

**Resultado de la simulación de riesgo (Jacobi rainfall-forced, v3, 1000 simulaciones, horizonte 24h):**
- Probabilidad de falla (deslizamiento): **69.5%** (rango 68.5% – 70.5%)
- Saturación media del suelo: 0.781 (± 0.02)
- Saturación en percentil alto: 0.814
- Probabilidad de peligro (hazard): 65.3%
- **Nivel de alerta: HIGH** 🔴

### Interpretación
El nivel de alerta calculado (**HIGH**) coincide con tu umbral configurado de alerta (**HIGH**), por lo que esta condición activa tu criterio de notificación. La precipitación acumulada (108.2 mm) combinada con una humedad alta (84.2%) está generando una saturación de suelo elevada (~78%), lo cual el modelo traduce en una probabilidad de falla considerable (~69.5%) para las próximas 24 horas.

⚠️ Esto es una herramienta de apoyo a la decisión, no una predicción determinística. No debe usarse como único criterio para decisiones de evacuación; ante estos valores, se recomienda contactar a las autoridades locales de gestión de riesgo y seguir los protocolos oficiales de tu zona.

¿Quieres que envíe el reporte de voz ahora, dado que se alcanzó tu umbral configurado?",69.5000|68.5000|70.5000|81.4000|65.3000|78.0000|69.5000,fidelity,,,,,,,,,,
ext-wide-p0695-es-r1,A,claude-sonnet-5,es,extended,wide,1,0.695,HIGH,True,0.635,0.755,True,HIGH,CRITICAL,0.7811,0.11,0.9621,False,False,20.0,6.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"El riesgo de deslizamiento en su ubicación (5.0703, -75.5138) es **ALTO** en este momento, lo cual coincide con su umbral de alerta configurado (HIGH).

**Condiciones climáticas actuales** (15:00 UTC):
- Temperatura: 16.6 °C
- Precipitación: 108.2 mm
- Humedad: 84.2%
- Viento: 11.6 km/h

**Resultados de la simulación de riesgo** (modelo jacobi_rainfall_forced_v3, horizonte de 24 h, 1000 simulaciones):
- Probabilidad de falla: 69.5% (intervalo: 63.5% – 75.5%)
- Saturación media del suelo: 0.781 (± 0.11)
- Saturación en percentil alto (q_high): 0.962
- Probabilidad media de peligro: 65.3%
- Nivel de alerta: **ALTO**

**Interpretación (apoyo a la decisión, no predicción determinística):** La combinación de precipitación acumulada elevada (108.2 mm) y alta saturación estimada del suelo (>0.78) indica una condición de riesgo elevado y sostenido para deslizamientos en las próximas 24 horas. El intervalo de",69.5000|63.5000|75.5000|96.2000|65.3000|78.0000,fidelity,,,,,,,,,,
ext-wide-p0695-es-r2,A,claude-sonnet-5,es,extended,wide,2,0.695,HIGH,True,0.635,0.755,True,HIGH,CRITICAL,0.7811,0.11,0.9621,False,False,25.0,7.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento — su ubicación (5.0703, -75.5138)

**Condiciones meteorológicas actuales** (14 nov 2025, 15:00 UTC):
- 🌡️ Temperatura: 16.6 °C
- 🌧️ Precipitación: 108.2 mm
- 💧 Humedad relativa: 84.2 %
- 💨 Viento: 11.6 km/h

**Resultado de la simulación de riesgo (Jacobi, forzada por lluvia, 1000 simulaciones, horizonte 24h):**

| Métrica | Valor |
|---|---|
| Probabilidad de falla | **0.695** (IC: 0.635 – 0.755) |
| Saturación media del suelo | 0.781 (σ = 0.11) |
| Saturación percentil alto (q_high) | 0.962 |
| Probabilidad de peligro (media) | 0.653 |
| **Nivel de alerta** | 🔴 **HIGH** |

### Interpretación

El nivel de alerta calculado es **HIGH**, lo cual coincide con (y activa) el umbral configurado en su perfil. La combinación de precipitación acumulada elevada (108.2 mm) y humedad alta (84.2 %) está llevando la saturación del suelo a niveles cercanos al 78–96 % en el rango de incertidumbre simulado, lo que se traduce en una probabilidad de falla estimada de ~70% en las próximas 24 horas.

⚠️ **Importante**: esto es una estimación probabilística de apoyo a la decisión, no una predicción determinística. Refle",69.5000|63.5000|75.5000|96.2000|65.3000|96.0000|70.0000,fidelity,,,,,,,,,,
ext-wide-p0695-es-r3,A,claude-sonnet-5,es,extended,wide,3,0.695,HIGH,True,0.635,0.755,True,HIGH,CRITICAL,0.7811,0.11,0.9621,False,False,20.0,7.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"He recopilado los datos actuales y ejecutado la simulación de riesgo. Aquí está el resumen:

## 🌧️ Condiciones meteorológicas actuales
- **Temperatura:** 16.6 °C
- **Precipitación:** 108.2 mm
- **Humedad relativa:** 84.2 %
- **Viento:** 11.6 km/h
- *(dato tomado a las 15:00 UTC del 14/11/2025)*

## ⚠️ Simulación de riesgo de deslizamiento (modelo jacobi_rainfall_forced_v3)
- **Nivel de alerta: ALTO (HIGH)**
- **Probabilidad de falla:** 69.5 % (intervalo 63.5 % – 75.5 %)
- **Saturación media del suelo:** 0.78 (±0.11), con percentil alto (95%) de 0.96
- **Probabilidad de riesgo asociado:** 65.3 %

## Interpretación
Con una precipitación acumulada elevada (108.2 mm) y humedad muy alta (84.2 %), el suelo se encuentra cerca de la saturación. El modelo estima una probabilidad de falla de talud considerable (~70%), lo que coloca la situación en el nivel **ALTO**, coincidiendo con tu umbral de alerta configurado.

**Importante:** esto es una estimación probabilística de apoyo a la decisión",69.5000|63.5000|75.5000|95.0000|96.0000|65.3000|70.0000,fidelity,,,,,,,,,,
ext-cros-p0695-es-r1,A,claude-sonnet-5,es,extended,crossing,1,0.695,HIGH,True,0.66,0.73,True,HIGH,CRITICAL,0.7811,0.075,0.9045,False,False,20.0,4.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento — 5.0703, -75.5138

**Condiciones meteorológicas** (14 nov 2025, 15:00 UTC):
- 🌡️ Temperatura: 16.6 °C
- 🌧️ Precipitación: 108.2 mm
- 💧 Humedad relativa: 84.2 %
- 💨 Viento: 11.6 km/h

**Simulación de riesgo (Jacobi, forzada por lluvia — horizonte 24 h, 1000 simulaciones)**:
- **Nivel de alerta: 🔴 ALTO**
- Probabilidad de falla: **69.5 %** (rango 66.0–73.0 %)
- Saturación media del suelo: 78.1 % (± 7.5 %), con percentil alto (Sq_high) de 90.5 %
- Probabilidad de peligro (hazard): 65.3 %

### Interpretación
La acumulación de precipitación (108.2 mm) combinada con una humedad relativa elevada ha llevado la saturación estimada del suelo a niveles altos, lo que sitúa la probabilidad de falla del talud en zona de riesgo alto según el modelo. Esto **no es una predicción determinista** de que ocurrirá un deslizamiento, sino una estimación probabilística basada en las condiciones actuales de lluvia y saturación.

⚠️ Este nivel coincide con tu umbral de alerta configurado (**HIGH**), por lo que se recomienda precaución y seguimiento cercano de la zona.

¿Quieres que envíe el reporte de voz con esta alerta ahora?",69.5000|73.0000|90.5000|65.3000,fidelity,,,,,,,,,,
ext-cros-p0695-es-r2,A,claude-sonnet-5,es,extended,crossing,2,0.695,HIGH,True,0.66,0.73,True,HIGH,CRITICAL,0.7811,0.075,0.9045,False,False,16.0,4.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Estado actual del riesgo de deslizamiento

**Condiciones meteorológicas** (última lectura, 15:00 UTC):
- Temperatura: 16.6 °C
- Precipitación: 108.2 mm
- Humedad relativa: 84.2 %
- Viento: 11.6 km/h

**Simulación de riesgo** (modelo Jacobi forzado por lluvia, v3, 1000 simulaciones, horizonte 24h):
- Probabilidad de falla del talud: **69.5 %** (intervalo 66.0–73.0 %)
- Saturación media del suelo: 0.781 (± 0.075)
- Saturación en el percentil alto: 0.905
- Probabilidad media de peligro: 65.3 %
- **Nivel de alerta: ALTO**

⚠️ El nivel de alerta ALTO coincide con tu umbral configurado de notificación (HIGH). La combinación de lluvia acumulada elevada (108.2 mm) y alta saturación del suelo indica una condición de riesgo significativa en tu ubicación en este momento.

Es importante recordar que esto es información de apoyo a la decisión basada en simulación probabilística, no una predicción determinística de que ocurrirá un evento.

¿Quieres que envíe un reporte de voz con esta alerta ahora mismo?",69.5000|73.0000|90.5000|65.3000,fidelity,,,,,,,,,,
ext-cros-p0695-es-r3,A,claude-sonnet-5,es,extended,crossing,3,0.695,HIGH,True,0.66,0.73,True,HIGH,CRITICAL,0.7811,0.075,0.9045,False,False,19.0,6.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Estado actual — Riesgo de deslizamiento

**Condiciones meteorológicas** (5.0703, -75.5138):
- Temperatura: 16.6 °C
- Precipitación: 108.2 mm
- Humedad: 84.2 %
- Viento: 11.6 km/h

**Simulación de riesgo (Jacobi, forzada por lluvia, horizonte 24h, 1000 simulaciones):**
- Probabilidad de falla del talud: **69.5 %** (IC: 66.0 % – 73.0 %)
- Saturación media del suelo: 78.1 % (± 7.5 %)
- Percentil alto de saturación (q_high): 90.5 %
- Probabilidad de riesgo (hazard): 65.3 %
- **Nivel de alerta: HIGH** ⚠️

### Interpretación
Este es un resultado de apoyo a la decisión, no una predicción determinística. La combinación de precipitación acumulada elevada (108.2 mm) y humedad alta (84.2 %) está saturando el suelo por encima del 78 % en promedio, lo que el modelo asocia con una probabilidad considerable de falla en las próximas 24 horas.

El nivel **HIGH** coincide con tu umbral de alerta configurado, por lo que corresponde emitir una notificación.

¿Deseas que envíe el reporte de voz ahora con estos resultados?",69.5000|66.0000|73.0000|90.5000|65.3000|78.0000,fidelity,,,,,,,,,,
dep-narr-p0695-en-r1,A,claude-sonnet-5,en,deployed,narrow,1,0.695,HIGH,True,,,False,,,0.7811,0.02,0.814,False,False,21.0,6.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Landslide Risk Assessment — Current Conditions

**Location:** 5.0703, -75.5138
**Timestamp:** 2025-11-14 15:00 UTC

### Weather Conditions
| Metric | Value |
|---|---|
| Temperature | 16.6 °C |
| Precipitation | 108.2 mm |
| Humidity | 84.2% |
| Wind speed | 11.6 km/h |

### Risk Simulation (Jacobi rainfall-forced model, v3)
| Metric | Value |
|---|---|
| Risk probability | **0.695** (69.5%) |
| Mean soil saturation | 0.781 (±0.02 std) |
| 24h horizon hazard probability | 0.653 |
| **Alert level** | **HIGH** |

### Interpretation
The precipitation total (108.2 mm) combined with high humidity is driving soil saturation to a mean of ~0.78, and the simulation's failure probability (0.695) has crossed your configured **HIGH** alert threshold over the 24-hour horizon. This is decision-support output from a stochastic simulation — not a deterministic forecast — but the combination of heavy rainfall and elevated saturation is consistent with conditions where landslide risk is meaningfully elevated.

Since your alert level (HIGH) matches your configured threshold, would you like me to send a voice alert report now?",69.5000|69.5000|2.0000|65.3000|78.0000|69.5000,fidelity,,,,,,,,,,
dep-narr-p0695-en-r2,A,claude-sonnet-5,en,deployed,narrow,2,0.695,HIGH,True,,,False,,,0.7811,0.02,0.814,False,False,20.0,8.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Landslide Risk Assessment — Current Conditions

**Location:** lat 5.0703, lon -75.5138
**Timestamp:** 2025-11-14 15:00 UTC

### Observed Weather
| Variable | Value |
|---|---|
| Temperature | 16.6 °C |
| Precipitation | 108.2 mm |
| Humidity | 84.2% |
| Wind speed | 11.6 km/h |

### Risk Simulation (Jacobi rainfall-forced model, v3)
| Metric | Value |
|---|---|
| Risk probability | 0.695 (69.5%) |
| Mean soil saturation | 0.781 |
| Saturation std. dev. | 0.020 |
| Saturation (high quantile) | 0.814 |
| Hazard probability (mean) | 0.653 |
| **Alert level** | **HIGH** |

### Interpretation
Recent precipitation (108.2 mm) combined with high humidity has driven soil saturation to a mean of ~0.78, with the simulation estimating a **69.5% probability of slope-stability failure** within the modeled window. This crosses your configured alert threshold (**HIGH**).

This is a probabilistic estimate from a stochastic simulation, not a deterministic forecast — it reflects elevated likelihood under current conditions, not certainty of an event.

Given this meets your alert threshold, would you like me to send a voice report now, or do you want to review anything else first (e.g., adjust the threshold or re-check in a bit)?",69.5000|69.5000|78.1000|2.0000|81.4000|65.3000|78.0000|69.5000,fidelity,,,,,,,,,,
dep-narr-p0695-en-r3,A,claude-sonnet-5,en,deployed,narrow,3,0.695,HIGH,True,,,False,,,0.7811,0.02,0.814,False,False,21.0,8.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Landslide Risk Assessment — Current Conditions

**Location:** lat 5.0703, lon -75.5138
**Timestamp:** 2025-11-14 15:00 UTC

### Weather Conditions
| Metric | Value |
|---|---|
| Temperature | 16.6 °C |
| Precipitation | 108.2 mm |
| Humidity | 84.2% |
| Wind speed | 11.6 km/h |

### Risk Simulation (Jacobi rainfall-forced model, v3)
| Metric | Value |
|---|---|
| Risk probability | **0.695 (69.5%)** |
| Mean soil saturation | 0.781 (±0.02 std) |
| Saturation upper quantile | 0.814 |
| Hazard probability (mean) | 0.653 |
| **Alert level** | **HIGH** |

### Assessment
Precipitation is elevated (108.2 mm) with high humidity (84.2%), and the simulation shows soil saturation averaging ~78%, pushing the estimated failure probability to **0.695**, which triggers your configured **HIGH** alert threshold.

⚠️ This is a probabilistic decision-support estimate from a stochastic simulation — not a deterministic forecast of an actual landslide. It reflects modeled likelihood based on current rainfall-forced conditions, not a certainty.

Since this meets your configured HIGH alert threshold, would you like me to send a voice report now via `send_voice_report`?",69.5000|69.5000|78.1000|2.0000|81.4000|65.3000|78.0000|69.5000,fidelity,,,,,,,,,,
dep-wide-p0695-en-r1,A,claude-sonnet-5,en,deployed,wide,1,0.695,HIGH,True,,,False,,,0.7811,0.11,0.9621,False,False,24.0,6.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Landslide Risk Assessment — Current Conditions

**Location:** 5.0703, -75.5138
**Timestamp:** 2025-11-14 15:00 UTC

### Weather Observations
| Metric | Value |
|---|---|
| Temperature | 16.6 °C |
| Precipitation | 108.2 mm |
| Humidity | 84.2% |
| Wind speed | 11.6 km/h |

### Risk Simulation (Jacobi rainfall-forced model, v3)
| Metric | Value |
|---|---|
| Risk probability (failure) | 69.5% |
| Mean soil saturation | 0.781 (± 0.11 std) |
| 95th-percentile saturation | 0.962 |
| Hazard probability (mean) | 65.3% |
| **Alert level** | **HIGH** |

### Interpretation
The 24-hour simulation indicates a **HIGH** risk level, which matches — and triggers — your configured alert threshold. The precipitation total (108.2 mm) combined with high mean soil saturation (~78%) points to elevated slope instability conditions in the simulated ensemble. The wide spread between mean saturation (0.78) and the 95th-percentile (0.96) suggests some simulated scenarios trend toward near-saturation, which would further elevate risk.

This is probabilistic decision support, not a deterministic forecast — it reflects a 69.5% likelihood of failure conditions across the simulated ensemble, not a certainty.

Since this crosses your HIGH threshold, would you like me to send a voice report now, or do you want me to just leave this as a standing update?",69.5000|78.1000|96.2000|65.3000|78.0000|69.5000,fidelity,,,,,,,,,,
dep-wide-p0695-en-r2,A,claude-sonnet-5,en,deployed,wide,2,0.695,HIGH,True,,,False,,,0.7811,0.11,0.9621,False,False,22.0,8.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Landslide Risk Assessment — Current Conditions

**Location:** 5.0703, -75.5138 | **Timestamp:** 2025-11-14 15:00 UTC

### Weather Conditions
- Temperature: 16.6 °C
- Precipitation: 108.2 mm
- Humidity: 84.2%
- Wind speed: 11.6 km/h

### Risk Simulation (Jacobi rainfall-forced model, v3)
- **Alert Level: HIGH** ⚠️
- Risk probability (failure): 69.5%
- Mean soil saturation: 0.781 (±0.11 std)
- 95th percentile saturation estimate: 0.962
- Mean hazard probability: 65.3%

### Interpretation
Current precipitation (108.2 mm) combined with high humidity has driven soil saturation to a mean of ~78%, with a plausible upper range near saturation (96%). The simulation estimates roughly a 70% probability of slope-failure conditions over the next 24-hour horizon. This **meets your configured alert threshold (HIGH)**.

This is a probabilistic decision-support estimate, not a deterministic forecast — treat it as one input into your evacuation/monitoring decisions, alongside local observations and official civil protection guidance.

Since this reading meets your HIGH threshold and voice alerts are enabled for your account, would you like me to send a voice report now? I can trigger that with `send_voice_report` if you confirm.",69.5000|78.1000|11.0000|96.2000|65.3000|78.0000|96.0000|70.0000,fidelity,,,,,,,,,,
dep-wide-p0695-en-r3,A,claude-sonnet-5,en,deployed,wide,3,0.695,HIGH,True,,,False,,,0.7811,0.11,0.9621,False,False,22.0,5.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"Here's the current landslide risk assessment for your location (5.0703, -75.5138):

**Weather conditions** (as of 2025-11-14 15:00 UTC):
- Temperature: 16.6 °C
- Precipitation: 108.2 mm
- Humidity: 84.2%
- Wind speed: 11.6 km/h

**Risk simulation** (Jacobi rainfall-forced model, v3, 1000 simulations, 24h horizon):
- Risk probability (probability of failure): **0.695** (69.5%)
- Mean soil saturation: 0.781 (±0.11 std)
- 95th-percentile saturation estimate: 0.962
- Mean hazard probability: 0.653
- **Alert level: HIGH**

**Assessment:** This is decision-support output from a stochastic simulation, not a deterministic forecast — but the combination of heavy recent precipitation (108.2 mm) and high mean soil saturation (~78%) is driving the model toward elevated failure probability. The resulting **HIGH** alert level matches your configured alert threshold (HIGH), meaning this reading crosses the point where you asked to be notified.

Given that, would you like me to send a voice alert now via `send_voice_report`, or do you just want this text summary for now?",69.5000|69.5000|11.0000|96.2000|65.3000,fidelity,,,,,,,,,,
ext-narr-p0695-en-r1,A,claude-sonnet-5,en,extended,narrow,1,0.695,HIGH,True,0.685,0.705,True,HIGH,CRITICAL,0.7811,0.02,0.814,False,False,24.0,10.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Current Landslide Risk Assessment — Your Location (5.0703, -75.5138)

**Timestamp:** 2025-11-14 15:00 UTC

### Weather Conditions
| Variable | Value |
|---|---|
| Temperature | 16.6 °C |
| Precipitation | 108.2 mm |
| Humidity | 84.2% |
| Wind speed | 11.6 km/h |

### Risk Simulation (Jacobi rainfall-forced model, v3)
| Metric | Value |
|---|---|
| Failure probability (mean) | 0.695 (69.5%) |
| Failure probability range (CI) | 0.685 – 0.705 |
| Mean soil saturation | 0.781 |
| Saturation std. dev. | 0.020 |
| High-end saturation quantile | 0.814 |
| Hazard probability (mean) | 0.653 |
| **Alert level** | **HIGH** |

### Interpretation
Precipitation of 108.2 mm combined with high humidity (84.2%) has driven soil saturation to a mean of ~78%, and the simulation puts slope failure probability at **69.5%** over the next 24 hours — this **meets your configured alert threshold (HIGH)**.

This is a probabilistic decision-support estimate, not a deterministic forecast — treat it as one input alongside local observation and official warnings, not as a certainty of failure.

Given this crosses your configured HIGH threshold, would you like me to send a voice alert now?",69.5000|69.5000|68.5000|70.5000|78.1000|2.0000|81.4000|65.3000|78.0000|69.5000,fidelity,,,,,,,,,,
ext-narr-p0695-en-r2,A,claude-sonnet-5,en,extended,narrow,2,0.695,HIGH,True,0.685,0.705,True,HIGH,CRITICAL,0.7811,0.02,0.814,False,False,27.0,10.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Landslide Risk Assessment — Current Conditions

**Location:** 5.0703, -75.5138
**Timestamp:** 2025-11-14 15:00 UTC

### Weather Conditions
- Temperature: 16.6 °C
- Precipitation: 108.2 mm
- Humidity: 84.2%
- Wind speed: 11.6 km/h

### Risk Simulation (Jacobi rainfall-forced model, v3, 1000 runs / 24h horizon)
- **Alert level: HIGH**
- Failure probability: 0.695 (90% range: 0.685–0.705)
- Mean soil saturation: 0.781 (σ = 0.02, 95th pct: 0.814)
- Hazard probability (mean): 0.653

### Interpretation
Precipitation is heavy (108.2 mm) and soil saturation is elevated (~78% mean, trending toward 81% at the upper estimate). The simulation places failure probability at ~0.70, which crosses your configured alert threshold of **HIGH**. This is decision-support output from a stochastic simulation, not a deterministic forecast — treat it as an elevated-risk signal warranting caution and closer monitoring, not certainty of an event.

Since your configured threshold (HIGH) has been met and voice alerts are enabled, would you like me to send a voice report now? I can also keep monitoring at your configured 6-hour cadence.",69.5000|90.0000|68.5000|70.5000|78.1000|2.0000|81.4000|65.3000|81.0000|70.0000,fidelity,,,,,,,,,,
ext-narr-p0695-en-r3,A,claude-sonnet-5,en,extended,narrow,3,0.695,HIGH,True,0.685,0.705,True,HIGH,CRITICAL,0.7811,0.02,0.814,False,False,23.0,10.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Landslide Risk Assessment — Current Conditions

**Location:** lat 5.0703, lon -75.5138
**Timestamp:** 2025-11-14 15:00 UTC

### Current Weather
| Metric | Value |
|---|---|
| Temperature | 16.6 °C |
| Precipitation | 108.2 mm |
| Humidity | 84.2% |
| Wind speed | 11.6 km/h |

### Risk Simulation (Jacobi rainfall-forced model, v3)
| Metric | Value |
|---|---|
| Risk / failure probability | 0.695 (95% range: 0.685–0.705) |
| Mean soil saturation | 0.781 (σ = 0.02) |
| Saturation, high quantile | 0.814 |
| Hazard probability (mean) | 0.653 |
| **Alert level** | **HIGH** |

### Interpretation
The recent precipitation (108.2 mm) combined with high humidity has driven soil saturation to a mean of ~78%, and the simulation places the probability of slope failure in the next 24 hours at ~69.5%. This is a **stochastic estimate from a rainfall-forced model, not a deterministic forecast** — treat it as decision support, not a certainty.

⚠️ Your configured alert threshold is **HIGH**, and the current alert level **matches** that threshold. Given this, I'd recommend I send you a voice alert now — let me know if you'd like me to do that, or if you'd like me to proceed automatically going forward for HIGH-level events.",69.5000|95.0000|68.5000|70.5000|78.1000|2.0000|81.4000|65.3000|78.0000|69.5000,fidelity,,,,,,,,,,
ext-wide-p0695-en-r1,A,claude-sonnet-5,en,extended,wide,1,0.695,HIGH,True,0.635,0.755,True,HIGH,CRITICAL,0.7811,0.11,0.9621,False,False,26.0,6.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Landslide Risk Assessment — Current Conditions

**Location:** 5.0703, -75.5138
**Observation time:** 2025-11-14 15:00 UTC

### Current Weather
| Metric | Value |
|---|---|
| Temperature | 16.6 °C |
| Precipitation | 108.2 mm |
| Humidity | 84.2% |
| Wind speed | 11.6 km/h |

### Risk Simulation (Jacobi rainfall-forced model, v3, 1000 runs / 24h horizon)
| Metric | Value |
|---|---|
| **Alert level** | **HIGH** |
| Failure probability (mean) | 0.695 (90% range: 0.635 – 0.755) |
| Hazard probability (mean) | 0.653 |
| Mean soil saturation | 0.781 (± 0.11) |
| 95th-percentile saturation | 0.962 |

### Interpretation
Precipitation is heavy (108.2 mm) and soil saturation is already high (mean ~78%, with a plausible upper bound near saturation). The simulation puts the probability of slope failure conditions over the next 24 hours at **~69.5%**, which the model classifies as **HIGH** — this matches your configured alert threshold.

This is a probabilistic decision-support estimate, not a deterministic forecast — treat it as an indication of elevated risk under current rainfall-driven conditions, not a certainty of an event.

Since your alert threshold (HIGH) has been met and voice alerts are enabled, would you like me to send a voice report now?",69.5000|90.0000|63.5000|75.5000|65.3000|78.0000,fidelity,,,,,,,,,,
ext-wide-p0695-en-r2,A,claude-sonnet-5,en,extended,wide,2,0.695,HIGH,True,0.635,0.755,True,HIGH,CRITICAL,0.7811,0.11,0.9621,False,False,25.0,10.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Current Landslide Risk Assessment — Your Location (5.0703, -75.5138)

**Alert level: HIGH** ⚠️ — matches your configured threshold.

### Weather conditions (as of 2025-11-14 15:00 UTC)
| Metric | Value |
|---|---|
| Temperature | 16.6 °C |
| Precipitation | 108.2 mm |
| Humidity | 84.2% |
| Wind speed | 11.6 km/h |

### Risk simulation (Jacobi rainfall-forced model, v3, 1000 runs, 24h horizon)
| Metric | Value |
|---|---|
| Failure probability | 69.5% (90% range: 63.5%–75.5%) |
| Mean soil saturation | 0.781 (σ = 0.11) |
| High-end saturation (q-high) | 0.962 |
| Mean hazard probability | 65.3% |

### Interpretation
Precipitation is heavy (108.2 mm) combined with high humidity, driving mean soil saturation to ~78%, with a plausible upper tail near saturation (0.96). This pushes the simulated failure probability to ~70%, landing in the **HIGH** alert band you've configured — this is decision support based on a stochastic simulation, not a deterministic forecast of an event.

Given this is at your alert threshold, would you like me to send a voice alert report now?",69.5000|90.0000|63.5000|75.5000|78.1000|11.0000|96.2000|65.3000|96.0000|70.0000,fidelity,,,,,,,,,,
ext-wide-p0695-en-r3,A,claude-sonnet-5,en,extended,wide,3,0.695,HIGH,True,0.635,0.755,True,HIGH,CRITICAL,0.7811,0.11,0.9621,False,False,26.0,6.0,69.5,0.0,True,False,False,reported,False,HIGH,HIGH,False,False,0.0,,,"## Current Landslide Risk Assessment — Your Location (5.0703, -75.5138)

**Alert Level: 🔴 HIGH** — matches your configured threshold.

### Current Weather (as of 2025-11-14 15:00 UTC)
| Metric | Value |
|---|---|
| Temperature | 16.6 °C |
| Precipitation | 108.2 mm |
| Humidity | 84.2% |
| Wind speed | 11.6 km/h |

Precipitation is very high, and combined with elevated humidity, this is consistent with significant soil moisture loading.

### Risk Simulation (Jacobi rainfall-forced model, v3, 1000 runs, 24h horizon)
| Metric | Value |
|---|---|
| Failure probability (mean) | 69.5% |
| 90% CI on failure probability | 63.5% – 75.5% |
| Mean soil saturation | 0.781 (±0.11) |
| 95th-percentile saturation | 0.962 |
| Hazard probability (mean) | 65.3% |

### Interpretation
This is decision-support output from a stochastic simulation, **not a deterministic forecast**. The model indicates a substantial likelihood of slope failure conditions developing in the next 24 hours given current rainfall forcing and soil saturation trends — the mean saturation of ~0.78 with a high tail (0.96 at the 95th percentile) suggests soils are approaching or at capacity in parts of the simulated distribution.

Given this crosses your configured HIGH alert threshold, you may want a voice alert sent — let me know if you'd like me to trigger `send_voice_report`, and I'd recommend following your local civil protection guidance for HIGH landslide risk conditions (avoiding steep slopes, drainage channels, and monitoring official alerts) in parallel with this tool.",69.5000|90.0000|63.5000|75.5000|96.2000|65.3000,fidelity,,,,,,,,,,
